Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6752174,-,b'South Australia',b'Australia',-27.26,135.07,9,162,9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,DNI,GHI,DHI
2020,1,5,3,30,21.200000000000003,0,0,0
2020,1,5,3,40,21.200000000000003,0,0,0
2020,1,5,3,50,21.200000000000003,0,0,0
2020,1,5,4,0,21.1,0,0,0
2020,1,5,4,10,21.1,0,0,0
2020,1,5,4,20,21.1,0,0,0
2020,1,5,4,30,21.1,0,0,0
2020,1,5,4,40,21.1,0,0,0
2020,1,5,4,50,21.1,0,0,0
2020,1,5,5,0,21.1,0,0,0
2020,1,5,5,10,21.1,0,0,0
2020,1,5,5,20,21.200000000000003,0,2,2
2020,1,5,5,30,21.200000000000003,0,4,4
2020,1,5,5,40,21.200000000000003,0,5,5
2020,1,5,5,50,21.200000000000003,0,6,6
2020,1,5,6,0,21.3,0,8,8
2020,1,5,6,10,21.3,0,10,10
2020,1,5,6,20,21.3,0,13,13
2020,1,5,6,30,21.400000000000002,0,16,16
2020,1,5,6,40,21.400000000000002,0,11,11
2020,1,5,6,50,21.400000000000002,0,83,83
2020,1,5,7,0,21.5,0,26,26
2020,1,5,7,10,21.6,16,158,152
2020,1,5,7,20,21.6,0,117,117
2020,1,5,7,30,21.700000000000003,0,56,56
2020,1,5,7,40,21.8,19,201,192
2020,1,5,7,50,21.900000000000002,1,168,167
2020,1,5,8,0,22,1,168,168
2020,1,5,8,10,22,89,331,278
2020,1,5,8,20,22,254,458,296
2020,1,5,8,30,22,47,318,287
2020,1,5,8,40,22,123,421,337
2020,1,5,8,50,22,130,448,355
2020,1,5,9,0,22.900000000000002,44,359,326
2020,1,5,9,10,23.200000000000003,95,451,377
2020,1,5,9,20,23.400000000000002,32,356,331
2020,1,5,9,30,23.700000000000003,16,289,277
2020,1,5,9,40,23.900000000000002,17,305,290
2020,1,5,9,50,24.1,58,456,406
2020,1,5,10,0,24.400000000000002,446,775,383
2020,1,5,10,10,24.6,319,735,450
2020,1,5,10,20,24.8,285,730,470
2020,1,5,10,30,25.1,244,715,489
2020,1,5,10,40,25.3,197,689,504
2020,1,5,10,50,25.6,60,520,463
2020,1,5,11,0,25.8,135,646,516
2020,1,5,11,10,26.1,195,716,526
2020,1,5,11,20,26.3,180,709,532
2020,1,5,11,30,26.6,82,588,507
2020,1,5,11,40,26.8,82,591,510
2020,1,5,11,50,27.1,274,801,529
2020,1,5,12,0,27.3,401,874,475
2020,1,5,12,10,27.5,368,859,493
2020,1,5,12,20,27.700000000000003,301,821,521
2020,1,5,12,30,27.900000000000002,146,682,537
2020,1,5,12,40,28,18,341,324
2020,1,5,12,50,28.200000000000003,18,344,327
2020,1,5,13,0,28.400000000000002,88,587,502
2020,1,5,13,10,28.400000000000002,210,721,519
2020,1,5,13,20,28.5,13,265,252
2020,1,5,13,30,28.5,51,492,443
2020,1,5,13,40,28.5,20,352,334
2020,1,5,13,50,28.6,78,527,456
2020,1,5,14,0,28.6,26,381,358
2020,1,5,14,10,28.5,18,322,306
2020,1,5,14,20,28.400000000000002,87,504,429
2020,1,5,14,30,28.3,54,433,388
2020,1,5,14,40,28.200000000000003,17,300,286
2020,1,5,14,50,28.1,12,258,249
2020,1,5,15,0,28,7,212,207
2020,1,5,15,10,27.700000000000003,149,483,372
2020,1,5,15,20,27.5,102,421,348
2020,1,5,15,30,27.200000000000003,110,409,333
2020,1,5,15,40,27,6,203,199
2020,1,5,15,50,26.700000000000003,0,143,143
2020,1,5,16,0,26.5,0,36,36
2020,1,5,16,10,26.200000000000003,0,74,74
2020,1,5,16,20,25.900000000000002,0,163,163
2020,1,5,16,30,25.6,0,109,109
2020,1,5,16,40,25.3,0,42,42
2020,1,5,16,50,25,0,39,39
2020,1,5,17,0,24.700000000000003,0,19,19
2020,1,5,17,10,24.400000000000002,0,125,125
2020,1,5,17,20,24.1,0,117,117
2020,1,5,17,30,23.8,0,77,77
2020,1,5,17,40,23.5,0,53,53
2020,1,5,17,50,23.200000000000003,0,53,53
2020,1,5,18,0,23,0,43,43
2020,1,5,18,10,22.8,0,34,34
2020,1,5,18,20,22.6,0,26,26
2020,1,5,18,30,22.400000000000002,0,18,18
2020,1,5,18,40,22.200000000000003,0,11,11
2020,1,5,18,50,22,0,4,4
2020,1,5,19,0,21.8,0,0,0
2020,1,5,19,10,21.6,0,0,0
2020,1,5,19,20,21.5,0,0,0
2020,1,5,19,30,21.400000000000002,0,0,0
2020,1,5,19,40,21.3,0,0,0
2020,1,5,19,50,21.200000000000003,0,0,0
2020,1,5,20,0,21.1,0,0,0
2020,1,5,20,10,21,0,0,0
2020,1,5,20,20,20.900000000000002,0,0,0
2020,1,5,20,30,20.8,0,0,0
2020,1,5,20,40,20.8,0,0,0
2020,1,5,20,50,20.700000000000003,0,0,0
2020,1,5,21,0,20.6,0,0,0
2020,1,5,21,10,20.5,0,0,0
2020,1,5,21,20,20.5,0,0,0
2020,1,5,21,30,20.400000000000002,0,0,0
2020,1,5,21,40,20.3,0,0,0
2020,1,5,21,50,20.200000000000003,0,0,0
2020,1,5,22,0,20.200000000000003,0,0,0
2020,1,5,22,10,20.1,0,0,0
2020,1,5,22,20,20,0,0,0
2020,1,5,22,30,19.900000000000002,0,0,0
2020,1,5,22,40,19.900000000000002,0,0,0
2020,1,5,22,50,19.8,0,0,0
2020,1,5,23,0,19.700000000000003,0,0,0
2020,1,5,23,10,19.700000000000003,0,0,0
2020,1,5,23,20,19.6,0,0,0
2020,1,5,23,30,19.6,0,0,0
2020,1,5,23,40,19.5,0,0,0
2020,1,5,23,50,19.400000000000002,0,0,0
2020,1,6,0,0,19.400000000000002,0,0,0
2020,1,6,0,10,19.400000000000002,0,0,0
2020,1,6,0,20,19.3,0,0,0
2020,1,6,0,30,19.3,0,0,0
2020,1,6,0,40,19.3,0,0,0
2020,1,6,0,50,19.200000000000003,0,0,0
2020,1,6,1,0,19.200000000000003,0,0,0
2020,1,6,1,10,19.200000000000003,0,0,0
2020,1,6,1,20,19.1,0,0,0
2020,1,6,1,30,19.1,0,0,0
2020,1,6,1,40,19.1,0,0,0
2020,1,6,1,50,19,0,0,0
2020,1,6,2,0,19,0,0,0
2020,1,6,2,10,19,0,0,0
2020,1,6,2,20,18.900000000000002,0,0,0
2020,1,6,2,30,18.900000000000002,0,0,0
2020,1,6,2,40,18.900000000000002,0,0,0
2020,1,6,2,50,18.8,0,0,0
2020,1,6,3,0,18.8,0,0,0
2020,1,6,3,10,18.8,0,0,0
2020,1,6,3,20,18.8,0,0,0
2020,1,6,3,30,18.8,0,0,0
2020,1,6,3,40,18.7,0,0,0
2020,1,6,3,50,18.7,0,0,0
2020,1,6,4,0,18.7,0,0,0
2020,1,6,4,10,18.7,0,0,0
2020,1,6,4,20,18.7,0,0,0
2020,1,6,4,30,18.7,0,0,0
2020,1,6,4,40,18.7,0,0,0
2020,1,6,4,50,18.7,0,0,0
2020,1,6,5,0,18.7,0,0,0
2020,1,6,5,10,18.8,0,0,0
2020,1,6,5,20,18.8,1,5,5
2020,1,6,5,30,18.900000000000002,12,17,17
2020,1,6,5,40,18.900000000000002,30,36,33
2020,1,6,5,50,19,63,60,52
2020,1,6,6,0,19,102,88,72
2020,1,6,6,10,19.1,144,118,90
2020,1,6,6,20,19.200000000000003,186,151,108
2020,1,6,6,30,19.3,227,184,124
2020,1,6,6,40,19.400000000000002,248,216,142
2020,1,6,6,50,19.5,0,94,94
2020,1,6,7,0,19.6,319,288,169
2020,1,6,7,10,19.700000000000003,352,324,181
2020,1,6,7,20,19.900000000000002,0,139,139
2020,1,6,7,30,20.1,13,178,172
2020,1,6,7,40,20.200000000000003,201,330,228
2020,1,6,7,50,20.400000000000002,331,406,227
2020,1,6,8,0,20.6,395,457,231
2020,1,6,8,10,20.6,492,539,243
2020,1,6,8,20,20.6,436,529,254
2020,1,6,8,30,20.6,529,608,258
2020,1,6,8,40,20.6,546,641,265
2020,1,6,8,50,20.6,562,673,271
2020,1,6,9,0,22,567,700,279
2020,1,6,9,10,22.200000000000003,581,731,284
2020,1,6,9,20,22.5,593,759,289
2020,1,6,9,30,22.700000000000003,605,788,294
2020,1,6,9,40,23,609,812,302
2020,1,6,9,50,23.3,618,837,307
2020,1,6,10,0,23.5,628,862,310
2020,1,6,10,10,23.8,636,883,314
2020,1,6,10,20,24,643,903,317
2020,1,6,10,30,24.3,650,922,320
2020,1,6,10,40,24.6,651,939,326
2020,1,6,10,50,24.8,656,953,328
2020,1,6,11,0,25.1,661,967,330
2020,1,6,11,10,25.3,664,978,332
2020,1,6,11,20,25.5,668,988,333
2020,1,6,11,30,25.8,670,995,334
2020,1,6,11,40,26,673,1002,335
2020,1,6,11,50,26.200000000000003,674,1006,336
2020,1,6,12,0,26.400000000000002,243,778,536
2020,1,6,12,10,26.700000000000003,675,1008,336
2020,1,6,12,20,26.900000000000002,243,777,535
2020,1,6,12,30,27.1,376,858,485
2020,1,6,12,40,27.3,242,769,530
2020,1,6,12,50,27.5,241,762,526
2020,1,6,13,0,27.700000000000003,178,700,527
2020,1,6,13,10,27.900000000000002,237,744,515
2020,1,6,13,20,28.200000000000003,664,958,325
2020,1,6,13,30,28.400000000000002,256,737,496
2020,1,6,13,40,28.6,661,929,316
2020,1,6,13,50,28.8,655,910,313
2020,1,6,14,0,29,648,890,310
2020,1,6,14,10,29.200000000000003,640,868,307
2020,1,6,14,20,29.3,632,846,303
2020,1,6,14,30,29.5,622,821,299
2020,1,6,14,40,29.6,628,798,285
2020,1,6,14,50,29.8,616,770,281
2020,1,6,15,0,29.900000000000002,605,742,277
2020,1,6,15,10,30,592,712,271
2020,1,6,15,20,30,578,681,266
2020,1,6,15,30,30.1,563,649,260
2020,1,6,15,40,30.200000000000003,577,621,239
2020,1,6,15,50,30.200000000000003,559,586,233
2020,1,6,16,0,30.3,540,552,227
2020,1,6,16,10,30.3,519,516,219
2020,1,6,16,20,30.200000000000003,497,480,212
2020,1,6,16,30,30.200000000000003,473,444,204
2020,1,6,16,40,30.200000000000003,484,412,182
2020,1,6,16,50,30.1,455,372,171
2020,1,6,17,0,30.1,425,335,162
2020,1,6,17,10,29.900000000000002,391,298,152
2020,1,6,17,20,29.8,354,261,142
2020,1,6,17,30,29.6,192,179,121
2020,1,6,17,40,29.400000000000002,305,193,112
2020,1,6,17,50,29.200000000000003,257,159,99
2020,1,6,18,0,29.1,208,126,85
2020,1,6,18,10,28.8,155,95,70
2020,1,6,18,20,28.5,102,66,53
2020,1,6,18,30,28.200000000000003,54,40,35
2020,1,6,18,40,28,25,21,19
2020,1,6,18,50,27.700000000000003,3,7,7
2020,1,6,19,0,27.400000000000002,0,0,0
2020,1,6,19,10,27.3,0,0,0
2020,1,6,19,20,27.1,0,0,0
2020,1,6,19,30,27,0,0,0
2020,1,6,19,40,26.8,0,0,0
2020,1,6,19,50,26.700000000000003,0,0,0
2020,1,6,20,0,26.6,0,0,0
2020,1,6,20,10,26.400000000000002,0,0,0
2020,1,6,20,20,26.3,0,0,0
2020,1,6,20,30,26.200000000000003,0,0,0
2020,1,6,20,40,26.1,0,0,0
2020,1,6,20,50,26,0,0,0
2020,1,6,21,0,25.8,0,0,0
2020,1,6,21,10,25.700000000000003,0,0,0
2020,1,6,21,20,25.6,0,0,0
2020,1,6,21,30,25.5,0,0,0
2020,1,6,21,40,25.400000000000002,0,0,0
2020,1,6,21,50,25.3,0,0,0
2020,1,6,22,0,25.200000000000003,0,0,0
2020,1,6,22,10,25.1,0,0,0
2020,1,6,22,20,25,0,0,0
2020,1,6,22,30,24.900000000000002,0,0,0
2020,1,6,22,40,24.8,0,0,0
2020,1,6,22,50,24.700000000000003,0,0,0
2020,1,6,23,0,24.6,0,0,0
2020,1,6,23,10,24.6,0,0,0
2020,1,6,23,20,24.5,0,0,0
2020,1,6,23,30,24.5,0,0,0
2020,1,6,23,40,24.400000000000002,0,0,0
2020,1,6,23,50,24.400000000000002,0,0,0
2020,1,7,0,0,24.3,0,0,0
2020,1,7,0,10,24.3,0,0,0
2020,1,7,0,20,24.3,0,0,0
2020,1,7,0,30,24.3,0,0,0
2020,1,7,0,40,24.3,0,0,0
2020,1,7,0,50,24.3,0,0,0
2020,1,7,1,0,24.3,0,0,0
2020,1,7,1,10,24.200000000000003,0,0,0
2020,1,7,1,20,24.1,0,0,0
2020,1,7,1,30,24.1,0,0,0
2020,1,7,1,40,24,0,0,0
2020,1,7,1,50,24,0,0,0
2020,1,7,2,0,23.900000000000002,0,0,0
2020,1,7,2,10,23.8,0,0,0
2020,1,7,2,20,23.700000000000003,0,0,0
2020,1,7,2,30,23.5,0,0,0
2020,1,7,2,40,23.400000000000002,0,0,0
2020,1,7,2,50,23.3,0,0,0
2020,1,7,3,0,23.1,0,0,0
2020,1,7,3,10,23,0,0,0
2020,1,7,3,20,22.8,0,0,0
2020,1,7,3,30,22.700000000000003,0,0,0
2020,1,7,3,40,22.5,0,0,0
2020,1,7,3,50,22.400000000000002,0,0,0
2020,1,7,4,0,22.200000000000003,0,0,0
2020,1,7,4,10,22.200000000000003,0,0,0
2020,1,7,4,20,22.3,0,0,0
2020,1,7,4,30,22.3,0,0,0
2020,1,7,4,40,22.3,0,0,0
2020,1,7,4,50,22.3,0,0,0
2020,1,7,5,0,22.400000000000002,0,0,0
2020,1,7,5,10,22.8,0,0,0
2020,1,7,5,20,23.3,12,8,8
2020,1,7,5,30,23.8,59,24,21
2020,1,7,5,40,24.200000000000003,128,46,35
2020,1,7,5,50,24.700000000000003,201,73,49
2020,1,7,6,0,25.200000000000003,79,70,58
2020,1,7,6,10,25.700000000000003,333,136,72
2020,1,7,6,20,26.200000000000003,390,171,82
2020,1,7,6,30,26.8,441,207,91
2020,1,7,6,40,27.3,491,245,98
2020,1,7,6,50,27.900000000000002,531,283,105
2020,1,7,7,0,28.400000000000002,326,260,140
2020,1,7,7,10,28.8,600,360,118
2020,1,7,7,20,29.200000000000003,629,399,124
2020,1,7,7,30,29.5,655,438,129
2020,1,7,7,40,29.900000000000002,683,477,133
2020,1,7,7,50,30.3,705,516,137
2020,1,7,8,0,30.6,724,553,141
2020,1,7,8,10,30.6,742,591,145
2020,1,7,8,20,30.6,759,627,149
2020,1,7,8,30,30.6,774,663,153
2020,1,7,8,40,30.6,788,698,156
2020,1,7,8,50,30.6,800,732,159
2020,1,7,9,0,32.6,815,765,161
2020,1,7,9,10,32.9,825,797,164
2020,1,7,9,20,33.2,835,827,166
2020,1,7,9,30,33.5,844,856,169
2020,1,7,9,40,33.800000000000004,855,884,169
2020,1,7,9,50,34.1,862,910,171
2020,1,7,10,0,34.4,869,934,173
2020,1,7,10,10,34.6,875,957,174
2020,1,7,10,20,34.9,880,978,176
2020,1,7,10,30,35.1,885,997,177
2020,1,7,10,40,35.300000000000004,894,1016,176
2020,1,7,10,50,35.6,900,1034,177
2020,1,7,11,0,35.800000000000004,903,1047,178
2020,1,7,11,10,36.1,906,1059,179
2020,1,7,11,20,36.300000000000004,908,1069,179
2020,1,7,11,30,36.5,910,1077,180
2020,1,7,11,40,36.7,917,1085,176
2020,1,7,11,50,36.9,918,1089,176
2020,1,7,12,0,37.1,918,1091,177
2020,1,7,12,10,37.2,918,1091,177
2020,1,7,12,20,37.300000000000004,918,1089,176
2020,1,7,12,30,37.4,917,1086,176
2020,1,7,12,40,37.6,923,1082,171
2020,1,7,12,50,37.7,921,1074,170
2020,1,7,13,0,37.800000000000004,919,1064,169
2020,1,7,13,10,37.9,917,1052,169
2020,1,7,13,20,37.9,913,1039,168
2020,1,7,13,30,38,468,863,422
2020,1,7,13,40,38,913,1008,161
2020,1,7,13,50,38.1,908,989,160
2020,1,7,14,0,38.2,903,968,159
2020,1,7,14,10,38.1,459,783,379
2020,1,7,14,20,38.1,891,921,156
2020,1,7,14,30,38.1,583,806,317
2020,1,7,14,40,38.1,882,870,149
2020,1,7,14,50,38.1,874,841,147
2020,1,7,15,0,38.1,256,580,382
2020,1,7,15,10,37.9,421,636,323
2020,1,7,15,20,37.800000000000004,845,747,140
2020,1,7,15,30,37.7,362,559,309
2020,1,7,15,40,37.6,574,599,219
2020,1,7,15,50,37.4,813,644,129
2020,1,7,16,0,37.300000000000004,798,607,126
2020,1,7,16,10,37.1,528,496,194
2020,1,7,16,20,36.9,763,531,119
2020,1,7,16,30,36.7,394,399,198
2020,1,7,16,40,36.5,490,394,161
2020,1,7,16,50,36.300000000000004,287,309,182
2020,1,7,17,0,36.1,596,351,108
2020,1,7,17,10,35.800000000000004,647,337,96
2020,1,7,17,20,35.5,180,200,139
2020,1,7,17,30,35.2,238,190,118
2020,1,7,17,40,34.9,215,160,103
2020,1,7,17,50,34.6,190,132,88
2020,1,7,18,0,34.300000000000004,165,106,73
2020,1,7,18,10,34,139,81,59
2020,1,7,18,20,33.6,114,59,45
2020,1,7,18,30,33.300000000000004,86,40,32
2020,1,7,18,40,32.9,33,23,21
2020,1,7,18,50,32.6,0,7,7
2020,1,7,19,0,32.2,0,0,0
2020,1,7,19,10,32.1,0,0,0
2020,1,7,19,20,31.900000000000002,0,0,0
2020,1,7,19,30,31.700000000000003,0,0,0
2020,1,7,19,40,31.6,0,0,0
2020,1,7,19,50,31.400000000000002,0,0,0
2020,1,7,20,0,31.200000000000003,0,0,0
2020,1,7,20,10,31,0,0,0
2020,1,7,20,20,30.900000000000002,0,0,0
2020,1,7,20,30,30.700000000000003,0,0,0
2020,1,7,20,40,30.5,0,0,0
2020,1,7,20,50,30.3,0,0,0
2020,1,7,21,0,30.200000000000003,0,0,0
2020,1,7,21,10,30,0,0,0
2020,1,7,21,20,29.900000000000002,0,0,0
2020,1,7,21,30,29.8,0,0,0
2020,1,7,21,40,29.6,0,0,0
2020,1,7,21,50,29.5,0,0,0
2020,1,7,22,0,29.3,0,0,0
2020,1,7,22,10,29.200000000000003,0,0,0
2020,1,7,22,20,29.1,0,0,0
2020,1,7,22,30,29,0,0,0
2020,1,7,22,40,28.900000000000002,0,0,0
2020,1,7,22,50,28.700000000000003,0,0,0
2020,1,7,23,0,28.6,0,0,0
2020,1,7,23,10,28.5,0,0,0
2020,1,7,23,20,28.400000000000002,0,0,0
2020,1,7,23,30,28.3,0,0,0
2020,1,7,23,40,28.200000000000003,0,0,0
2020,1,7,23,50,28.1,0,0,0
2020,1,8,0,0,28,0,0,0
2020,1,8,0,10,27.900000000000002,0,0,0
2020,1,8,0,20,27.8,0,0,0
2020,1,8,0,30,27.700000000000003,0,0,0
2020,1,8,0,40,27.6,0,0,0
2020,1,8,0,50,27.5,0,0,0
2020,1,8,1,0,27.400000000000002,0,0,0
2020,1,8,1,10,27.3,0,0,0
2020,1,8,1,20,27.200000000000003,0,0,0
2020,1,8,1,30,27.1,0,0,0
2020,1,8,1,40,26.900000000000002,0,0,0
2020,1,8,1,50,26.8,0,0,0
2020,1,8,2,0,26.700000000000003,0,0,0
2020,1,8,2,10,26.700000000000003,0,0,0
2020,1,8,2,20,26.6,0,0,0
2020,1,8,2,30,26.5,0,0,0
2020,1,8,2,40,26.400000000000002,0,0,0
2020,1,8,2,50,26.3,0,0,0
2020,1,8,3,0,26.3,0,0,0
2020,1,8,3,10,26.200000000000003,0,0,0
2020,1,8,3,20,26.1,0,0,0
2020,1,8,3,30,26,0,0,0
2020,1,8,3,40,25.900000000000002,0,0,0
2020,1,8,3,50,25.8,0,0,0
2020,1,8,4,0,25.8,0,0,0
2020,1,8,4,10,25.8,0,0,0
2020,1,8,4,20,25.8,0,0,0
2020,1,8,4,30,25.8,0,0,0
2020,1,8,4,40,25.8,0,0,0
2020,1,8,4,50,25.8,0,0,0
2020,1,8,5,0,25.8,0,0,0
2020,1,8,5,10,26.200000000000003,0,0,0
2020,1,8,5,20,26.6,0,0,0
2020,1,8,5,30,27,173,29,20
2020,1,8,5,40,27.400000000000002,279,53,30
2020,1,8,5,50,27.8,370,83,39
2020,1,8,6,0,28.3,447,116,47
2020,1,8,6,10,28.8,512,151,54
2020,1,8,6,20,29.3,568,188,60
2020,1,8,6,30,29.900000000000002,616,226,65
2020,1,8,6,40,30.400000000000002,655,265,71
2020,1,8,6,50,31,692,305,75
2020,1,8,7,0,31.5,724,345,80
2020,1,8,7,10,32,752,385,84
2020,1,8,7,20,32.6,777,426,87
2020,1,8,7,30,33.1,800,466,91
2020,1,8,7,40,33.7,818,505,94
2020,1,8,7,50,34.2,837,545,97
2020,1,8,8,0,34.800000000000004,853,584,100
2020,1,8,8,10,34.800000000000004,868,622,103
2020,1,8,8,20,34.800000000000004,882,659,105
2020,1,8,8,30,34.800000000000004,894,696,108
2020,1,8,8,40,34.800000000000004,906,731,110
2020,1,8,8,50,34.800000000000004,916,766,112
2020,1,8,9,0,36.5,927,799,114
2020,1,8,9,10,36.800000000000004,317,609,366
2020,1,8,9,20,37,943,862,117
2020,1,8,9,30,37.300000000000004,951,892,119
2020,1,8,9,40,37.5,958,920,120
2020,1,8,9,50,37.800000000000004,964,946,121
2020,1,8,10,0,38,969,971,122
2020,1,8,10,10,38.2,971,991,123
2020,1,8,10,20,38.400000000000006,976,1012,124
2020,1,8,10,30,38.6,980,1032,125
2020,1,8,10,40,38.900000000000006,985,1050,125
2020,1,8,10,50,39.1,988,1066,126
2020,1,8,11,0,39.300000000000004,990,1080,127
2020,1,8,11,10,39.400000000000006,993,1092,127
2020,1,8,11,20,39.6,995,1102,128
2020,1,8,11,30,39.800000000000004,996,1110,128
2020,1,8,11,40,39.900000000000006,998,1117,128
2020,1,8,11,50,40.1,999,1121,128
2020,1,8,12,0,40.300000000000004,999,1123,128
2020,1,8,12,10,40.400000000000006,999,1124,128
2020,1,8,12,20,40.5,999,1122,128
2020,1,8,12,30,40.6,998,1118,128
2020,1,8,12,40,40.6,998,1112,127
2020,1,8,12,50,40.7,997,1105,127
2020,1,8,13,0,40.800000000000004,995,1095,126
2020,1,8,13,10,40.900000000000006,993,1083,126
2020,1,8,13,20,40.900000000000006,479,890,433
2020,1,8,13,30,41,468,863,422
2020,1,8,13,40,41,985,1037,123
2020,1,8,13,50,41,981,1018,122
2020,1,8,14,0,41.1,977,997,121
2020,1,8,14,10,41.1,972,974,120
2020,1,8,14,20,41.1,967,950,118
2020,1,8,14,30,41,961,924,117
2020,1,8,14,40,41,955,896,115
2020,1,8,14,50,41,948,867,114
2020,1,8,15,0,41,943,839,112
2020,1,8,15,10,40.900000000000006,527,671,278
2020,1,8,15,20,40.800000000000004,926,775,109
2020,1,8,15,30,40.6,363,560,309
2020,1,8,15,40,40.5,426,558,275
2020,1,8,15,50,40.400000000000006,344,498,280
2020,1,8,16,0,40.300000000000004,29,259,241
2020,1,8,16,10,40.1,157,359,269
2020,1,8,16,20,39.900000000000006,221,366,247
2020,1,8,16,30,39.7,327,379,212
2020,1,8,16,40,39.5,15,182,175
2020,1,8,16,50,39.300000000000004,220,288,191
2020,1,8,17,0,39.2,188,252,175
2020,1,8,17,10,38.7,158,218,159
2020,1,8,17,20,38.2,232,215,136
2020,1,8,17,30,37.800000000000004,0,80,80
2020,1,8,17,40,37.300000000000004,0,67,67
2020,1,8,17,50,36.9,0,56,56
2020,1,8,18,0,36.4,122,99,75
2020,1,8,18,10,36,467,123,47
2020,1,8,18,20,35.6,392,89,40
2020,1,8,18,30,35.1,304,59,31
2020,1,8,18,40,34.7,202,33,22
2020,1,8,18,50,34.300000000000004,91,14,12
2020,1,8,19,0,33.9,0,0,0
2020,1,8,19,10,33.7,0,0,0
2020,1,8,19,20,33.6,0,0,0
2020,1,8,19,30,33.4,0,0,0
2020,1,8,19,40,33.300000000000004,0,0,0
2020,1,8,19,50,33.1,0,0,0
2020,1,8,20,0,33,0,0,0
2020,1,8,20,10,32.800000000000004,0,0,0
2020,1,8,20,20,32.7,0,0,0
2020,1,8,20,30,32.6,0,0,0
2020,1,8,20,40,32.5,0,0,0
2020,1,8,20,50,32.300000000000004,0,0,0
2020,1,8,21,0,32.2,0,0,0
2020,1,8,21,10,32.1,0,0,0
2020,1,8,21,20,31.900000000000002,0,0,0
2020,1,8,21,30,31.8,0,0,0
2020,1,8,21,40,31.6,0,0,0
2020,1,8,21,50,31.5,0,0,0
2020,1,8,22,0,31.3,0,0,0
2020,1,8,22,10,31.200000000000003,0,0,0
2020,1,8,22,20,31.1,0,0,0
2020,1,8,22,30,30.900000000000002,0,0,0
2020,1,8,22,40,30.8,0,0,0
2020,1,8,22,50,30.6,0,0,0
2020,1,8,23,0,30.5,0,0,0
2020,1,8,23,10,30.3,0,0,0
2020,1,8,23,20,30.200000000000003,0,0,0
2020,1,8,23,30,30.1,0,0,0
2020,1,8,23,40,30,0,0,0
2020,1,8,23,50,29.8,0,0,0
2020,1,9,0,0,29.700000000000003,0,0,0
2020,1,9,0,10,29.6,0,0,0
2020,1,9,0,20,29.6,0,0,0
2020,1,9,0,30,29.5,0,0,0
2020,1,9,0,40,29.5,0,0,0
2020,1,9,0,50,29.400000000000002,0,0,0
2020,1,9,1,0,29.3,0,0,0
2020,1,9,1,10,29.3,0,0,0
2020,1,9,1,20,29.200000000000003,0,0,0
2020,1,9,1,30,29.200000000000003,0,0,0
2020,1,9,1,40,29.200000000000003,0,0,0
2020,1,9,1,50,29.1,0,0,0
2020,1,9,2,0,29.1,0,0,0
2020,1,9,2,10,29,0,0,0
2020,1,9,2,20,29,0,0,0
2020,1,9,2,30,29,0,0,0
2020,1,9,2,40,28.900000000000002,0,0,0
2020,1,9,2,50,28.900000000000002,0,0,0
2020,1,9,3,0,28.900000000000002,0,0,0
2020,1,9,3,10,28.8,0,0,0
2020,1,9,3,20,28.700000000000003,0,0,0
2020,1,9,3,30,28.700000000000003,0,0,0
2020,1,9,3,40,28.6,0,0,0
2020,1,9,3,50,28.5,0,0,0
2020,1,9,4,0,28.400000000000002,0,0,0
2020,1,9,4,10,28.5,0,0,0
2020,1,9,4,20,28.6,0,0,0
2020,1,9,4,30,28.6,0,0,0
2020,1,9,4,40,28.700000000000003,0,0,0
2020,1,9,4,50,28.8,0,0,0
2020,1,9,5,0,28.8,0,0,0
2020,1,9,5,10,29.400000000000002,0,0,0
2020,1,9,5,20,29.900000000000002,0,0,0
2020,1,9,5,30,30.5,44,19,17
2020,1,9,5,40,31.1,87,38,31
2020,1,9,5,50,31.6,145,63,46
2020,1,9,6,0,32.2,204,92,61
2020,1,9,6,10,32.800000000000004,260,124,75
2020,1,9,6,20,33.300000000000004,313,158,88
2020,1,9,6,30,33.9,361,193,99
2020,1,9,6,40,34.5,375,225,115
2020,1,9,6,50,35.1,414,262,126
2020,1,9,7,0,35.6,449,300,136
2020,1,9,7,10,36.300000000000004,482,338,146
2020,1,9,7,20,36.9,512,376,154
2020,1,9,7,30,37.6,538,413,162
